adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/fLEsa5SKTFgrdUGMHbsWomniak6.jpg,"[14, 28, 878]",455476,en,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",7.0432,/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,2023-04-27,Knights of the Zodiac,False,6.289,1277
False,/r1Q3jyOpfbF3VDU52w8RzkTPbfe.jpg,"[12, 14, 878, 28]",76122,en,Marvel One-Shot: The Consultant,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",3.6849,/xqNLXUUvBnfVk6m3QFGGU0Grgs7.jpg,2011-09-13,Marvel One-Shot: The Consultant,False,6.287,610
False,/zHTnieWaWlObW2wLQO3ePkwHlom.jpg,"[14, 12, 28]",16441,en,The Beastmaster,"Dar, is the son of a king, who's hunted by a priest after his birth and grows up in another family. When he becomes a grown man, his new father is murdered by savages and he discovers that he's the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",4.6567,/ytaKNYpHdQnClTbWL2m19Xv6PXZ.jpg,1982-08-16,The Beastmaster,False,6.287,447
False,/tOTtJelsPKX0bvSdvDVL2ou3cGS.jpg,"[12, 10751, 14]",267935,en,The BFG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",8.2603,/w17Mc2x2olB5CtewznUFxgpvne0.jpg,2016-06-01,The BFG,False,6.286,3605
False,/gsi9F4tHPWJbVQSYaO1YDAAbdhU.jpg,"[28, 14, 878]",19901,en,Daybreakers,"In the year 2019, a plague has transformed almost every human into a vampire. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",6.1134,/xFZH2l9UOyIclk2ZFWNHQ38B2RP.jpg,2010-01-06,Daybreakers,False,6.282,2146
False,/iRSRs1RRIXzYt7geifmSeg7qCdr.jpg,"[12, 14, 27]",10730,en,King Kong,An oil company expedition disturbs the peace of a giant ape and brings him back to New York to exploit him.,6.5022,/paYKhEwUaxKA05vmOfU7FlleTln.jpg,1976-09-08,King Kong,False,6.3,912
False,/crsADrmQFBtTFfiZaCXjpBOyzMP.jpg,"[12, 28, 14]",14207,en,The Librarian: Quest for the Spear,"When a magical artifact is lifted from his library, a meek librarian sets out to ensure its safe return.",5.7779,/wRwbSr0imj632D0qxaHQig4WYf3.jpg,2004-07-12,The Librarian: Quest for the Spear,False,6.281,697
False,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,"[14, 18, 10749]",8966,en,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",22.6962,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,2008-11-20,Twilight,False,6.28,14323
False,/jfnTuPMeksH5tnh9U4y6kRhz18s.jpg,"[18, 14, 878]",339967,en,Colossal,A woman discovers that severe catastrophic events are somehow connected to the mental breakdown from which she's suffering.,5.9795,/4VOyofBd1pexblxtDZYtYIk7NI4.jpg,2017-04-06,Colossal,False,6.275,2254
False,/bQWaivEhhL37cCsnnhni9R33KGy.jpg,"[14, 28, 12]",14208,en,The Librarian: Return to King Solomon's Mines,"After retrieving the Crystal Skull in Utah, Flynn Carsen receives a map in the mail with the secret location of King Solomon's Mines. When the scroll is stolen, Judson explains the power of the Key of Solomon's book and assigns Flynn to retrieve the map. The map is useless without the legend piece to decipher it, which is located in Volubilis near the Roman ruins in Morocco. Flynn heads to Casablanca to the ruins where he is chased by a group of mercenaries leaded by General Samir. They too want to find the location of King Solomon's mines. Flynn teams-up with Professor Emily Davenport working in the dig and they escape from General Samir and his men. While traveling to Gedi, they save the local Jomo from death and the trio faces a dangerous journey through the wild Africa.",5.0564,/4UxUdJUCLwirPdYzAsYg8ayKhGN.jpg,2006-09-09,The Librarian: Return to King Solomon's Mines,False,6.275,619
False,/kmzppWh7ljL6K9fXW72bPN3gKwu.jpg,"[14, 28, 35]",1013860,en,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",3.8868,/g4yJTzMtOBUTAR2Qnmj8TYIcFVq.jpg,2022-11-15,R.I.P.D. 2: Rise of the Damned,False,6.274,657
False,/lAs4Y5a8Pi86xDwuv8cx2prOVI2.jpg,"[12, 10751, 14, 10749]",447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",17.395,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-18,The Little Mermaid,False,6.274,3283
False,/3Nf45IBLyZVKQvHAQfPrKXVdCMK.jpg,"[14, 878, 10751]",303542,it,Il ragazzo invisibile,"Michele is thirteen year old, shy, unpopular at school, and in love with Stella. After wearing a costume for a Halloween party, he finds out that he's invisible.",2.2419,/rmuU1ExeIZ6tKlr0690cSs7WY59.jpg,2014-12-18,The Invisible Boy,False,6.3,978
False,/uc369Ws3HHY4NXCgs2hwb5pjrGN.jpg,"[35, 14, 10751]",451500,fr,Santa & Cie,"Christmas is on its way and with it disaster. The 92,000 responsible for manufacturing children's toys all become sick at the same time! It's a tough moment for Santa, better known as Father Christmas. He's left no choice: he must make an emergency trip to Earth with his reindeer to search for a remedy. When he arrives, he must find some allies to save the magic of Christmas.",2.7158,/sRsrP5iowmCGV2IvVWMga1EmHZA.jpg,2017-12-06,Christmas & Co.,False,6.27,669
False,/sKWh9hF0ekVhHHyGuJwdA3fnMGZ.jpg,"[10749, 878, 18, 14]",58244,en,Upside Down,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",5.8556,/wImo0dC72HRoI5QO85dGavmxW6q.jpg,2012-09-27,Upside Down,False,6.272,2602
False,/sGz7JApiDtClRFxffIw3WgRK8y2.jpg,"[27, 35, 14]",24452,en,The Little Shop of Horrors,"Seymour works in a skid row florist shop and is in love with his beautiful co-worker, Audrey. He creates a new plant that not only talks but cannot survive without human flesh and blood.",4.0819,/s9MrumN9oCfv1rFoEvMLwucWD7V.jpg,1960-05-04,The Little Shop of Horrors,False,6.3,456
False,/agkZziO4ZPAsVfKUrJD68lys08P.jpg,"[14, 18, 35, 10751]",9598,en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hoggett knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",7.6504,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,1995-07-18,Babe,False,6.3,3093
False,/rt5cSUj5RuwgQnCuj6eHvmFQG3l.jpg,"[27, 14, 18]",428399,en,Cold Skin,A young man who arrives at a remote island finds himself trapped in a battle for his life.,5.2923,/yYDNVAckvOHH9v6EGVB73cMyZgZ.jpg,2017-10-20,Cold Skin,False,6.266,702
False,/tVQjkTxxg7t17Fgp4qyii89pCH2.jpg,"[27, 14, 28]",11342,en,Warlock,"In 17th century New England, witch hunter Giles Redferne captures an evil warlock, but the conjurer eludes death with supernatural help. Flung into the future, the warlock winds up in the 1980s and plans to bring about the end of the world. Redferne follows the enchanter into the modern era and continues his mission, but runs into trouble in such unfamiliar surroundings. With the help of a young woman, can Redferne finally defeat the warlock?",5.2868,/1QHjr4lBd3vBN4kEqdDFlnJbsa7.jpg,1989-06-01,Warlock,False,6.3,432
False,/2Nti3gYAX513wvhp8IiLL6ZDyOm.jpg,"[10751, 14, 35, 12]",950387,en,A Minecraft Movie,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",28.6917,/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,2025-03-31,A Minecraft Movie,False,6.3,2916
False,/fWnWHEYVYDOMGSLfiRki2FyKGvB.jpg,"[14, 12, 35]",14728,en,The Librarian: The Curse of the Judas Chalice,"While on a dangerous mission to recover the historic Judas Chalice, Flynn is saved by Simone. But when double-crossed by a respected professor and ambushed by a ruthless gang, Flynn realizes Simone's secret, his true mission and a shocking discovery are all lying within a decaying New Orleans crypt.",2.7359,/qzpTcjPdhmKmEYx9oJO8y4ZZLU6.jpg,2008-10-25,The Librarian: The Curse of the Judas Chalice,False,6.264,519
False,/IdrHHTC2QcrWUnEqshutR8L4vj.jpg,"[18, 14, 9648, 10749]",137321,en,Winter's Tale,"A burglar falls for an heiress as she dies in his arms. When he learns that he has the gift of reincarnation, he sets out to save her.",6.1503,/dwDAUpidqVEql6w1o51VIPlMtbG.jpg,2014-02-13,Winter's Tale,False,6.263,1405
False,/7jx2eRTyWRVkDq7XK8JqWs8ssjI.jpg,"[16, 10751, 14, 35, 12]",46929,en,Fun and Fancy Free,"Jiminy Cricket hosts two Disney animated shorts: Bongo about a circus bear escaping to the wild, and Mickey and the Beanstalk, a take on the famous fairy tale.",5.1661,/zBMBHx7JrHIB6U4wYT3q0yvwQuP.jpg,1947-09-27,Fun and Fancy Free,False,6.3,521
False,/nvz6Bu17ipOHGHpWRm3ezpE76j2.jpg,"[35, 10749, 14]",2619,en,Splash,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",5.6338,/7FutTsMWBwVhjk1Ujf1wtndUVZh.jpg,1984-03-09,Splash,False,6.258,1469
False,/bnXGwFBomUseQIc9Xqiymy9p8qP.jpg,"[27, 14, 18]",517302,fi,Pahanhautoja,"12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",2.103,/jgJACjJIpcbFfEEmEglinfQWQPO.jpg,2022-03-04,Hatching,False,6.257,482
False,/d5tcsjdLw3uxBd318EIcTn9e35X.jpg,"[35, 80, 27, 14]",244458,en,The Voices,"A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",6.8816,/weY5OVSFmxvA3D4lfyhgvugklEh.jpg,2014-01-19,The Voices,False,6.257,1895
False,/arGs8D4RfUfsk7vMiMjDi6Mtabv.jpg,"[12, 14, 9648]",1098006,en,Fountain of Youth,"A treasure-hunting mastermind assembles a team for a life-changing adventure. But to outwit and outrun threats at every turn, he'll need someone even smarter than he is: his estranged sister.",9.2416,/4iWjGghUj2uyHo2Hyw8NFBvsNGm.jpg,2025-05-19,Fountain of Youth,False,6.255,899
False,/oktRqHfL2ORYAwpIZh7ZfXw72TE.jpg,"[14, 12, 28, 9648]",35552,fr,Les Aventures extraordinaires d'Adèle Blanc-Sec,"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",11.0491,/1nYv7H0XJFgrJ5LewGlyNDvjqdq.jpg,2010-04-09,The Extraordinary Adventures of Adèle Blanc-Sec,False,6.249,1475
False,/uUG9jtLft9FDkIyfcR9KclY5Kuu.jpg,"[10751, 14, 35]",2284,en,Mr. Magorium's Wonder Emporium,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.",3.943,/rdFgWATSVhhFtNYZUFsGcHzltcG.jpg,2007-11-16,Mr. Magorium's Wonder Emporium,False,6.248,1306
False,/tQvvRReWhrXnj28s4AIp2PblByg.jpg,"[35, 14, 10751, 27, 9648]",463821,en,The House with a Clock in Its Walls,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",6.1887,/qM66Hv4ByAxnilr0jaqCA9uOD4Y.jpg,2018-09-15,The House with a Clock in Its Walls,False,6.246,2287
False,/3g8rLMw0SbA0h2GHiOCBoqFTXVq.jpg,"[12, 14]",11976,en,Legend,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess  Lili and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.",9.3423,/6n3PQSYpZRK5YPk2w8JEwED7AZk.jpg,1985-08-28,Legend,False,6.24,1362
False,/qoxriJ6n1qxvG1bBMPnsZBHKGco.jpg,"[10749, 18, 14]",11845,en,Intimacy,"Failed musician Jay abandoned his family and now earns a living as head bartender in a trendy London pub. Every Wednesday afternoon, a woman comes to his house for graphic, almost wordless, sex. One day, Jay follows her and learns about her. This eventually disrupts their relationship.",7.4984,/aiPhBVo2eNhuPw5Pezx4BHagvUx.jpg,2001-01-20,Intimacy,False,6.2,547
False,/pIb1CLl08DxciZXJr7AK4qmkArA.jpg,"[10749, 14, 18]",11352,en,Always,The spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.,5.8536,/wh0WItAFrw3m66mDMlCCuXQwfMW.jpg,1989-12-22,Always,False,6.2,656
False,/5wDBVictj4wUYZ31gR5WzCM9dLD.jpg,"[16, 10751, 12, 14, 878]",877269,en,Strange World,"A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",6.3497,/a9x70QUXs6uEwtin1SGNKoFXoia.jpg,2022-11-23,Strange World,False,6.2,1408
False,/cJb3cXT8Zx3VdXTKDyR3O5SbVKv.jpg,"[16, 10751, 14]",13313,en,Beauty and the Beast: The Enchanted Christmas,"Astonished to find the Beast has a deep-seated hatred for the Christmas season, Belle endeavors to change his mind on the matter.",7.855,/l1Tb0fvnj9wnCgm5qnTRoO6OxDT.jpg,1997-11-11,Beauty and the Beast: The Enchanted Christmas,False,6.232,1082
False,/An28cWCkn3S9JPSFaf0FADFenUH.jpg,"[27, 9648, 14]",9694,ja,着信アリ,"People mysteriously start receiving voicemail messages from their future selves, in the form of the sound of them reacting to their own violent deaths, along with the exact date and time of their future death, listed on the message log. The plot thickens as the surviving characters pursue the answers to this mystery which could save their lives.",2.3549,/8ujSEEePCVMyi7Mt1RQMXd6SWmy.jpg,2003-11-03,One Missed Call,False,6.232,472
False,/yYQDu8yX2zZaCa1hUWD24jq3JRu.jpg,"[35, 14]",1097870,en,Dear Santa,"Likeable 6th grader Liam writes to Santa asking him to prove that he's real. But Liam is dyslexic and accidentally sends his letter to Satan instead, who shows up at Liam's house, excited to have his first fanboy letter and wanting a little of Liam's soul.",4.6961,/fRbDHbGBXg6kwQYr3CRYeKPJW5q.jpg,2024-11-24,Dear Santa,False,6.231,485
False,/x7B2zT2OL8fKM53Wgzqz6nc7r02.jpg,"[35, 10751, 14]",9986,en,Charlotte's Web,"Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.",6.8824,/fU0IR5HF8KxQbZijuWKPTrY81Qv.jpg,2006-12-07,Charlotte's Web,False,6.231,1447
False,/9LnbH36b9L85azfbbaXmgJQBVsG.jpg,"[35, 18, 14, 27, 53]",279690,en,He Never Died,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,4.1139,/vzqwe4uuINJhbPqvlbVShBnCvHv.jpg,2015-12-18,He Never Died,False,6.23,523
False,/l6V9uWgQPz2kReUFYbfNUpPO1R3.jpg,"[35, 14]",515841,fr,Je ne suis pas un homme facile,"The chauvinist Damien wakes up in a world where women and men have their roles reversed in society, and everything is dominated by women.",1.6101,/fPPT1MDkvY4XvzbHTd2DsL7qH7S.jpg,2018-04-13,I Am Not an Easy Man,False,6.227,1019
False,/92Uceuy7HaiiHFgW48gNyxhx17d.jpg,"[14, 10749]",197796,fr,La Belle et la Bête,"Forced to face the cruel side of life, a devastated, bankrupt merchant chances upon the enchanted castle of a hideous creature, the mere sight of it chills the bone to the marrow. There, a fate worse than death awaits the poor father-of-six, who, after plucking a sweet-scented rose from the repulsive master's verdant garden, must do the impossible: permit his compassionate daughter, Belle, to take his place and pay for the sins of her parent. Now, an impenetrable mystery shrouds the haunted mansion, and, as repugnance gradually turns into affection, only true love could break the spell.",5.2195,/8bErT2koHXAUSW5PdLQqgL5gEEe.jpg,2014-02-12,Beauty and the Beast,False,6.223,2152
False,/1ClgfKeczI0d0KKuBs5qSIqUReT.jpg,"[12, 35, 14, 10751]",181533,en,Night at the Museum: Secret of the Tomb,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",9.4277,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,2014-12-17,Night at the Museum: Secret of the Tomb,False,6.222,6191
False,/2f6La6ZJDIQTNPcn2WSR6qdXy8Q.jpg,"[14, 28, 53]",3040,ru,Ночной дозор,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage",2.4524,/mWdfItjr9tZtsSgjkqB8YhORF8T.jpg,2004-07-08,Night Watch,False,6.2,801
False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,"[16, 10751, 14, 12]",1022796,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",8.9407,/nesuSdJakNkf0zs7OfoasB6Clxf.jpg,2023-11-13,Wish,False,6.22,1763
False,/igFwEFRiEr0CzkQUNTcGYLxTpOi.jpg,"[14, 27]",48395,fi,Rare Exports,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…",2.4039,/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,2010-12-03,Rare Exports: A Christmas Tale,False,6.219,661
False,/ugiV9SpJburMOPeIyjBJyAnO1So.jpg,"[12, 14, 10751]",32657,en,Percy Jackson & the Olympians: The Lightning Thief,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",11.2087,/brzpTyZ5bnM7s53C1KSk1TmrMO6.jpg,2010-02-01,Percy Jackson & the Olympians: The Lightning Thief,False,6.212,7782
False,/8ZlxM5IYLtg2KnRl1IoS83mlxt0.jpg,"[35, 14, 10749]",23082,en,The Invention of Lying,"Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.",5.4955,/clP8tDZeM9jgnqmu4VBClBDpLtS.jpg,2009-10-02,The Invention of Lying,False,6.208,2300
False,/d1RYJQcljAlSOwTizaGS3oWnPEk.jpg,"[35, 14, 10749]",11824,en,Teen Wolf,When a shy teenager's new-found powers help him score at basketball - and with the popular girls - he has some pretty hairy decisions to make.,5.3081,/bv9rY9eoue2Hat6tcvrKVQ0ow8v.jpg,1985-08-23,Teen Wolf,False,6.206,1251
False,/vv1l1WzwED9r6ZVUw1xTfvaSiPW.jpg,"[14, 28, 27]",460885,en,Mandy,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",7.0334,/m0yf7J7HsKeK6E81SMRcX8vx6mH.jpg,2018-09-13,Mandy,False,6.206,2122
False,/nyt0jlofZyjhRqiQkEp0cdoKaS3.jpg,"[18, 28, 14]",64686,en,47 Ronin,"Kai—an outcast—joins Oishi, the leader of 47 outcast samurai.  Together they seek vengeance upon the treacherous overlord who killed their master and banished their kind.  To restore honour to their homeland, the warriors embark upon a quest that challenges them with a series of trials that would destroy ordinary warriors.",5.6488,/xDHnmcroujCRG0ysYQaiswjbyHd.jpg,2013-12-06,47 Ronin,False,6.203,4108
False,/h3X1YZXNeklLNKRVOS6DHGRosog.jpg,"[27, 35, 14]",287903,en,Krampus,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",6.7669,/mzPCU6xQ2XQmD76cDVZPm5PZAaS.jpg,2015-11-26,Krampus,False,6.2,2371
False,/4epIlsVpzk2k1fuFS2pzurpIQTJ.jpg,"[35, 14, 10749]",449563,en,Isn't It Romantic,"For a long time, Natalie, an Australian architect living in New York City, had always believed that what she had seen in rom-coms is all fantasy. But after thwarting a mugger at a subway station only to be knocked out while fleeing, Natalie wakes up and discovers that her life has suddenly become her worst nightmare—a romantic comedy—and she is the leading lady.",5.7828,/5xNBYXuv8wqiLVDhsfqCOr75DL7.jpg,2019-02-13,Isn't It Romantic,False,6.2,3577
False,/gAozjuCvXYyrxhpkb0P4SuLnEkV.jpg,"[12, 28, 14]",6278,en,Reign of Fire,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",6.463,/vZVXCj3jXzIPJUHLaQohzt2uTM3.jpg,2002-07-09,Reign of Fire,False,6.198,2425
False,/9jRv507vXUJxOfD7fXYQKYFLC7q.jpg,"[28, 12, 14, 10751]",454294,en,The Kid Who Would Be King,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",5.4814,/kBuvLX6zynQP0sjyqbXV4jNaZ4E.jpg,2019-01-16,The Kid Who Would Be King,False,6.2,824
False,/oguoQWtQJcqIkmmUNbe3CmLx6AP.jpg,"[12, 14, 18, 10749]",24021,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",11.5479,/dK4Gi1UdMiHzHc7r7CZQG4IQ9Sr.jpg,2010-06-23,The Twilight Saga: Eclipse,False,6.195,9204
False,/cnWVCPDrX29kX7AwA9sfNlLx5vn.jpg,"[28, 14, 53]",23629,en,Sucker Punch,"A young woman, institutionalized by her abusive stepfather, retreats into a vivid fantasy world where she envisions a plan to escape. Gathering a group of fellow inmates, she embarks on a quest to collect five mystical items, blurring the lines between reality and imagination.",8.2473,/jtaUDnvIiHUd2ranDcjB5AbPx6o.jpg,2011-03-24,Sucker Punch,False,6.193,5023
False,/qyOO0dgss0oeUYFPWbbdALDgOSm.jpg,"[12, 28, 14, 878, 16]",2114,en,Final Fantasy: The Spirits Within,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",6.3428,/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,2001-07-02,Final Fantasy: The Spirits Within,False,6.19,1574
False,/hBwDYiOPwXHuwiYGP82ekFNSeBr.jpg,"[12, 14, 10749]",50619,en,The Twilight Saga: Breaking Dawn - Part 1,Bella Swan and Edward Cullen's honeymoon phase is abruptly disrupted by betrayals and unforeseen tragedies that endanger their world.,37.2493,/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,2011-11-16,The Twilight Saga: Breaking Dawn - Part 1,False,6.189,9225
False,/6NuoAB5atGEhvhyNPm3bwQwlyjF.jpg,"[35, 27, 14]",11415,en,House,"Roger Cobb, a divorced horror novelist coming to terms with the disappearance of his young son, inherits an old mansion home to malevolent supernatural residents.",5.0316,/jhfbMS620H29FK0miTk8TCgMK9w.jpg,1985-12-06,House,False,6.187,616
False,/vSX4JjjifAUnF4PD5J9czE4Fz0C.jpg,"[35, 27, 14, 10749]",6552,en,Idle Hands,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",5.6376,/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg,1999-04-30,Idle Hands,False,6.181,731
False,/tcV7eCdGFN3RzB2ByWRrH5Xf7cU.jpg,"[27, 9648, 14]",10185,en,The Midnight Meat Train,"A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways.",5.6539,/x5YbfyUA8huK0shr008xwzNVJ5Y.jpg,2008-08-07,The Midnight Meat Train,False,6.18,1240
False,/s2zzIS4UmrkrCWU8dT603KaEAFR.jpg,"[9648, 14, 35, 12]",47533,en,Scooby-Doo! Curse of the Lake Monster,"Scooby-Doo and the gang are on the case when a mysterious lake monster starts scaring the guests at a summer resort in Erie Point, where Fred, Daphne, Velma and Shaggy have taken on seasonal jobs to pay for a barn they accidentally burned down. But in addition to sneaking suspicions, there's some romance in the air.",5.7349,/fui9A4s6Rr26pFdTVV4EGNmYm5i.jpg,2010-10-16,Scooby-Doo! Curse of the Lake Monster,False,6.2,527
False,/fGEOTZQHYrfB509jdhmfo1rpref.jpg,"[53, 35, 14, 27]",20701,en,Tales from the Darkside: The Movie,A young boy tells three stories of horror to distract a witch who plans to eat him.,4.9529,/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg,1990-05-03,Tales from the Darkside: The Movie,False,6.175,422
False,/wqBBbzbJcQKFjmq79Vw1ixcO6Ga.jpg,"[14, 18]",419831,en,I Kill Giants,"Sophia, a new high school student, tries to make friends with Barbara, who tells her that “she kills giants,” protecting this way her hometown and its inhabitants, who do not understand her strange behavior.",3.9497,/cvit6HDbXHE6W5kGPd47jd0wthQ.jpg,2017-11-15,I Kill Giants,False,6.174,1244
False,/tBLg1E9bQa7drOFZqQQLoNFfHqd.jpg,"[35, 18, 10751, 14, 10749]",10025,en,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",6.8786,/wWpqG3zrrPZhvNLflYJdbW1NgY3.jpg,2006-05-12,Just My Luck,False,6.172,2000
